month	EM1_HollowSurf	EM1_Hollow5cm	EM1_Hollow20cm	EM1_Hollow40cm	EM1_Hollow80cm	EM1_Hollow160cm	EM1_Hollow200cm
2	-0.39375	-0.281666667	0.243208333	1.06375	2.589104167	4.8993125	5.5311875
2	-0.304875	-0.232708333	0.256375	1.070354167	2.5825625	4.885666667	5.521708333
2	-0.267083333	-0.19625	0.266125	1.074979167	2.583270833	4.886520833	5.525583333
2	-0.210208333	-0.161666667	0.272145833	1.070520833	2.568958333	4.8686875	5.508645833
3	-0.171458333	-0.1313125	0.285020833	1.0773125	2.565541667	4.857895833	5.501083333
3	-0.148333333	-0.118666667	0.279729167	1.062479167	2.537958333	4.8275625	5.471479167
3	-0.188958333	-0.166875	0.21875	0.993854167	2.4615625	4.7454375	5.392895833
3	-0.277166667	-0.234375	0.155833333	0.924958333	2.383	4.660645833	5.3129375
3	-0.355625	-0.255416667	0.183291667	0.955166667	2.412208333	4.6894375	5.347854167
3	-0.216395833	-0.126895833	0.330375	1.09075	2.5315625	4.8015625	5.4565
3	-0.224375	-0.179583333	0.237833333	0.991395833	2.422354167	4.689416667	5.3459375
3	-0.294583333	-0.223916667	0.192625	0.942270833	2.366791667	4.62775	5.288520833
3	-0.36875	-0.256604167	0.2044375	0.952520833	2.370666667	4.626020833	5.2915625
3	-0.238958333	-0.1466875	0.323041667	1.069	2.479270833	4.732520833	5.3986875
3	-0.072520833	-0.046125	0.3346875	1.0895	2.495375	4.742625	5.411770833
3	-0.037020833	-0.0455625	0.247166667	1.009916667	2.410291667	4.646895833	5.3096875
3	-0.003479167	0.003333333	0.3094375	1.057979167	2.455395833	4.693520833	5.365041667
3	0.014958333	0.015145833	0.3156875	1.051333333	2.440041667	4.6723125	5.342125
3	-0.0655625	-0.059020833	0.2466875	0.9716875	2.354958333	4.587604167	5.262791667
3	1.16E-18	0.015833333	0.332854167	1.051833333	2.428520833	4.658166667	5.336854167
3	0.0339375	0.009770833	0.310229167	1.013020833	2.373520833	4.595604167	5.2713125
3	0.182333333	0.076520833	0.35925	1.05825	2.411666667	4.633020833	5.312354167
3	0.316166667	0.078479167	0.321895833	1.008541667	2.348895833	4.563958333	5.2424375
3	0.215958333	0.030479167	0.281291667	0.958104167	2.2845	4.490083333	5.168895833
3	0.209645833	0.0371875	0.300208333	0.977520833	2.297645833	4.495	5.178479167
3	0.273708333	0.056229167	0.310208333	0.98575	2.300791667	4.496645833	5.1828125
3	0.5258125	0.127458333	0.317458333	0.983333333	2.286541667	4.475645833	5.161
3	0.663229167	0.170083333	0.318854167	0.977270833	2.269291667	4.45025	5.136145833
3	0.132854167	0.042354167	0.324354167	0.984916667	2.2708125	4.444833333	5.1359375
3	-0.071145833	-0.045625	0.280145833	0.9380625	2.217666667	4.384270833	5.073916667
3	0.316145833	0.0944375	0.328	0.978416667	2.247145833	4.403979167	5.093729167
3	0.251375	0.044416667	0.280791667	0.923416667	2.182875	4.336875	5.027520833
3	-0.0996875	-0.068645833	0.2568125	0.901645833	2.158958333	4.309020833	5.003916667
3	-0.01725	-0.011666667	0.301208333	0.943375	2.1945625	4.330958333	5.024375
3	0.099	0.028	0.309458333	0.951791667	2.193375	4.324479167	5.018541667
4	0.561041667	0.183208333	0.356166667	0.996791667	2.235770833	4.3690625	5.0646875
4	0.5893125	0.172125	0.325208333	0.9535625	2.180708333	4.306395833	5.001291667
4	0.560708333	0.191416667	0.359416667	0.9831875	2.1955625	4.312708333	5.007895833
4	0.055229167	0.022708333	0.344958333	0.970666667	2.173458333	4.288125	4.9890625
4	0.1503125	0.064645833	0.367104167	0.993333333	2.1841875	4.291	4.992916667
4	0.287520833	0.108875	0.374458333	0.995833333	2.178354167	4.277395833	4.979020833
4	0.276083333	0.081583333	0.338041667	0.9488125	2.119791667	4.207520833	4.906041667
4	0.286708333	0.094375	0.350458333	0.959166667	2.119104167	4.199645833	4.898583333
4	-0.089854167	-0.06025	0.310645833	0.911708333	2.0641875	4.1365625	4.836666667
4	-0.051770833	-0.0171875	0.3548125	0.968145833	2.115145833	4.179125	4.8825625
4	-0.04125	-0.017854167	0.338916667	0.951604167	2.100041667	4.157729167	4.859645833
4	0.0843125	0.0878125	0.4401875	1.043979167	2.1915625	4.24025	4.942291667
4	0.135479167	0.054791667	0.378604167	0.961083333	2.099708333	4.142125	4.842770833
4	1.409041667	0.530395833	0.429291667	1.0025625	2.127479167	4.1663125	4.869083333
4	0.8474375	0.377479167	0.506625	0.999041667	2.087916667	4.116458333	4.816416667
4	0.150916667	0.072416667	0.441979167	0.960604167	1.9981875	4.017791667	4.718416667
4	0.012333333	0.041729167	0.413229167	1.076125	2.126875	4.135125	4.837604167
4	-0.012979167	-0.003729167	0.3100625	0.969291667	2.051145833	4.0454375	4.742833333
4	0.374270833	0.2526875	0.463916667	0.9766875	2.082458333	4.076145833	4.778979167
4	1.328416667	0.8900625	0.8666875	1.031708333	2.096395833	4.0858125	4.79
4	0.810104167	0.705041667	0.9739375	1.113791667	2.0301875	4.0081875	4.708708333
4	0.064125	0.08125	0.518583333	1.147354167	2.0325	3.997625	4.6978125
4	1.516166667	1.301854167	0.8589375	1.1375625	2.077854167	4.025666667	4.72225
4	3.878583333	3.418604167	1.9971875	1.2815	2.118979167	4.053416667	4.752395833
4	5.179791667	4.842541667	3.276583333	1.6161875	2.0976875	4.017458333	4.716375
4	5.116645833	4.876979167	3.638666667	2.0379375	2.099729167	3.98875	4.687083333
4	4.860895833	4.765354167	3.842354167	2.382	2.143354167	3.978666667	4.675895833
4	5.604041667	5.275208333	4.0688125	2.677770833	2.253791667	4.0125	4.711041667
4	6.919333333	6.345104167	4.602833333	2.9079375	2.322729167	3.988770833	4.683791667
4	7.633354167	7.121041667	5.157645833	3.156020833	2.360625	3.9289375	4.62125
5	7.233770833	6.916354167	5.472270833	3.5115625	2.494354167	3.960583333	4.6539375
5	9.32325	8.2306875	5.777354167	3.770854167	2.581583333	3.935708333	4.624625
5	10.21458333	9.391458333	6.690604167	4.100208333	2.714916667	3.952333333	4.639083333
5	9.619791667	9.274375	7.183333333	4.467270833	2.809479167	3.924145833	4.6058125
5	9.246458333	8.77	7.134291667	4.813270833	2.94275	3.927083333	4.604416667
5	9.123125	8.774583333	7.226604167	5.043666667	3.079416667	3.9243125	4.594583333
5	9.404583333	8.897916667	7.266375	5.210145833	3.204291667	3.9059375	4.565166667
5	9.463333333	9.047708333	7.454291667	5.395125	3.361833333	3.9259375	4.578708333
5	8.963	8.7281875	7.460395833	5.53075	3.474229167	3.908270833	4.550645833
5	9.4420625	8.9875625	7.526104167	5.697166667	3.644833333	3.955166667	4.587520833
5	9.542291667	9.294791667	7.746958333	5.7754375	3.719541667	3.911041667	4.5285
5	8.8179375	8.701020833	7.680458333	5.926541667	3.859145833	3.941916667	4.546145833
5	9.599333333	9.175416667	7.758541667	6.036791667	3.990854167	3.970833333	4.5595625
5	10.64291667	9.936458333	8.00075	6.138479167	4.099208333	3.981041667	4.5511875
5	10.61333333	10.27416667	8.386041667	6.2670625	4.186645833	3.978583333	4.5315625
5	9.413354167	9.379375	8.375833333	6.453979167	4.3109375	4.020375	4.55775
5	10.96416667	10.26916667	8.470208333	6.582708333	4.427125	4.052291667	4.571520833
5	12.78520833	11.515625	8.877916667	6.711125	4.524875	4.06775	4.567916667
5	14.09979167	12.86125	9.615833333	6.890291667	4.589125	4.049020833	4.5258125
5	11.97645833	11.915	10.07645833	7.180020833	4.673333333	4.059145833	4.51925
5	11.30541667	10.99875	9.800416667	7.4881875	4.835916667	4.13475	4.5758125
5	12.494375	11.77270833	9.862291667	7.606416667	4.941770833	4.145833333	4.5673125
5	12.8325	12.19270833	10.165	7.738916667	5.049895833	4.153958333	4.552583333
5	12.37604167	12.05020833	10.44375	7.929270833	5.17125	4.180875	4.5600625
5	12.62916667	12.154375	10.51458333	8.122395833	5.2916875	4.205354167	4.562479167
5	11.7925	11.72916667	10.59083333	8.299583333	5.427875	4.251854167	4.592958333
5	11.91645833	11.73125	10.56604167	8.43125	5.557416667	4.284875	4.6031875
5	13.318125	12.903125	11.036875	8.5325	5.6613125	4.296666667	4.593020833
5	11.90708333	11.93729167	11.11375	8.750833333	5.797979167	4.347125	4.6234375
5	11.046875	11.06916667	10.54270833	8.811041667	5.881104167	4.3466875	4.601604167
5	11.07229167	10.931875	10.23645833	8.794375	6.014458333	4.396458333	4.630395833
6	11.26770833	11.04145833	10.15979167	8.738958333	6.111458333	4.419979167	4.6310625
6	11.86375	11.44458333	10.25520833	8.760416667	6.233208333	4.482416667	4.671208333
6	12.14	11.69625	10.40541667	8.789791667	6.304604167	4.503729167	4.667104167
6	13.96208333	13.00229167	10.76291667	8.888541667	6.397958333	4.558791667	4.701604167
6	14.12916667	13.42395833	11.29375	9.052708333	6.4814375	4.605333333	4.723979167
6	14.56	13.97708333	11.76541667	9.2475	6.536	4.624291667	4.722375
6	15.44166667	14.57854167	12.13666667	9.521458333	6.662958333	4.706604167	4.78425
6	16.62291667	15.621875	12.68395833	9.745833333	6.740145833	4.734104167	4.79175
6	16.74291667	15.885	13.12520833	10.03291667	6.846291667	4.778645833	4.813541667
6	17.308125	16.41375	13.52041667	10.28229167	6.92225	4.783041667	4.794479167
6	16.27208333	15.983125	13.82270833	10.56958333	7.0483125	4.8305	4.820958333
6	14.8025	14.80625	13.59291667	10.81979167	7.1985625	4.9020625	4.878145833
6	14.42395833	14.251875	13.24354167	10.94166667	7.3421875	4.946145833	4.8983125
6	14.19145833	14.09895833	13.0675	10.94145833	7.4534375	4.964583333	4.897333333
6	15.03541667	14.38166667	12.88833333	10.95708333	7.596729167	5.022666667	4.9363125
6	15.23583333	14.81541667	13.13270833	10.95208333	7.6910625	5.0443125	4.935729167
6	15.249375	14.76104167	13.205	11.0425	7.810229167	5.103708333	4.975520833
6	16.150625	15.44645833	13.39958333	11.1125	7.896979167	5.143791667	4.997833333
6	14.92354167	14.86208333	13.57395833	11.23333333	8.000104167	5.199375	5.031020833
6	15.586875	15.219375	13.65229167	11.32	8.06975	5.224145833	5.033458333
6	15.81145833	15.51166667	13.91916667	11.45479167	8.176895833	5.287833333	5.077229167
6	15.655625	15.375	13.985625	11.595625	8.2636875	5.3359375	5.104395833
6	15.39625	15.2475	14.02520833	11.72041667	8.373125	5.400666667	5.152
6	16.74916667	16.15875	14.17958333	11.814375	8.47625	5.4514375	5.179854167
6	15.83604167	15.65229167	14.2725	11.91208333	8.559375	5.488708333	5.1955625
6	15.91229167	15.54083333	14.153125	12.01291667	8.673958333	5.561520833	5.2485
6	17.01916667	16.24895833	14.25604167	12.05416667	8.756875	5.592916667	5.256541667
6	17.28270833	16.72375	14.58604167	12.11895833	8.826458333	5.63025	5.276270833
6	16.78875	16.41166667	14.70458333	12.26125	8.923333333	5.692416667	5.318145833
6	16.39958333	16.13375	14.66583333	12.346875	8.989791667	5.727166667	5.334020833
7	17.05479167	16.38708333	14.64083333	12.45666667	9.117708333	5.815541667	5.405416667
7	18.415625	17.46895833	14.96833333	12.51083333	9.177916667	5.837270833	5.404
7	19.24854167	18.34229167	15.58270833	12.67458333	9.267291667	5.896	5.4473125
7	18.90729167	18.33916667	15.91979167	12.8975	9.337708333	5.931375	5.461875
7	19.008125	18.36895833	16.06395833	13.11791667	9.423333333	5.97775	5.4905
7	17.56375	17.56	16.105	13.285	9.513958333	6.019979167	5.517291667
7	17.11354167	16.85583333	15.73104167	13.42895833	9.654375	6.108145833	5.588375
7	17.78791667	17.31520833	15.66833333	13.435625	9.753125	6.142854167	5.604958333
7	17.044375	16.87479167	15.65354167	13.46625	9.852083333	6.19425	5.639270833
7	17.09541667	16.78520833	15.53375	13.49020833	9.952083333	6.2485	5.678166667
7	17.70291667	17.18041667	15.56854167	13.50645833	10.05	6.303458333	5.715020833
7	17.85208333	17.346875	15.68	13.52604167	10.115625	6.3385	5.7316875
7	18.39104167	17.83895833	15.88354167	13.56854167	10.17166667	6.368166667	5.743229167
7	18.665	18.05541667	16.096875	13.68979167	10.26041667	6.4375	5.796
7	18.24458333	17.895625	16.21979167	13.78833333	10.31958333	6.478145833	5.818895833
7	19.48666667	18.58458333	16.350625	13.9275	10.42416667	6.558541667	5.885604167
7	19.54375	18.95895833	16.70541667	14.0475	10.50208333	6.61275	5.924416667
7	18.80125	18.46791667	16.753125	14.1725	10.55729167	6.6374375	5.928375
7	18.275	17.99583333	16.664375	14.31854167	10.6825	6.7375	6.015375
7	19.32083333	18.56791667	16.65270833	14.36958333	10.763125	6.779375	6.042333333
7	19.03833333	18.66	16.84291667	14.41625	10.825625	6.807854167	6.052375
7	18.98854167	18.46604167	16.84895833	14.521875	10.92479167	6.8768125	6.107104167
7	18.766875	18.45416667	16.864375	14.54333333	10.95604167	6.876208333	6.087729167
7	18.15604167	17.94229167	16.82125	14.666875	11.09625	6.992833333	6.192666667
7	18.70125	18.34395833	16.848125	14.65916667	11.13416667	7.00375	6.189958333
7	18.28291667	18.125	16.90520833	14.71104167	11.20958333	7.0536875	6.221145833
7	18.30520833	18.00979167	16.769375	14.76833333	11.305	7.131770833	6.289145833
7	17.80291667	17.61395833	16.64729167	14.77625	11.37416667	7.185208333	6.3253125
7	18.5425	18.01979167	16.60770833	14.768125	11.44833333	7.239875	6.366979167
7	18.96791667	18.46708333	16.75041667	14.74208333	11.46895833	7.250270833	6.361875
7	18.04916667	17.8425	16.74354167	14.79875	11.534375	7.315729167	6.411354167
8	18.72416667	18.22645833	16.734375	14.82645833	11.59166667	7.365875	6.447958333
8	18.32104167	18.08166667	16.79354167	14.849375	11.63833333	7.411791667	6.4804375
8	17.65854167	17.5725	16.71020833	14.88458333	11.69583333	7.474875	6.535020833
8	18.29125	18.03020833	16.760625	14.88458333	11.72916667	7.502145833	6.546583333
8	16.89875	17.105	16.615	14.914375	11.79083333	7.570645833	6.602854167
8	17.2075	17.01479167	16.34604167	14.89916667	11.85270833	7.632791667	6.652541667
8	16.73520833	16.80416667	16.24833333	14.83645833	11.89333333	7.675645833	6.684666667
8	17.29125	17.019375	16.15125	14.77708333	11.925625	7.7140625	6.712479167
8	16.7875	16.831875	16.149375	14.720625	11.93166667	7.739166667	6.724791667
8	15.42875	15.83770833	15.91770833	14.72041667	11.99291667	7.8195625	6.7968125
8	15.57916667	15.70354167	15.623125	14.64354167	12.023125	7.871375	6.837125
8	16.05395833	15.97	15.50666667	14.51291667	12.01604167	7.894333333	6.852125
8	16.61458333	16.396875	15.55979167	14.44520833	12.02875	7.932875	6.879708333
8	15.158125	15.4875	15.44104167	14.39916667	12.03166667	7.975791667	6.9153125
8	15.67083333	15.55541667	15.26666667	14.36520833	12.0625	8.040270833	6.971770833
8	15.75729167	15.91458333	15.33125	14.24041667	12.0075	8.028	6.951041667
8	13.72479167	14.46625	15.08020833	14.24729167	12.04354167	8.105416667	7.023395833
8	13.94604167	14.346875	14.72916667	14.143125	12.04	8.140854167	7.050416667
8	13.31895833	13.935625	14.518125	14.02770833	12.04916667	8.1943125	7.101125
8	13.20291667	13.6425	14.21541667	13.89375	12.04708333	8.239375	7.141208333
8	13.71645833	13.88125	14.08895833	13.771875	12.05645833	8.2996875	7.197208333
8	14.908125	14.63541667	14.13854167	13.65166667	12.02833333	8.33175	7.226354167
8	15.973125	15.40979167	14.35520833	13.58979167	11.991875	8.352083333	7.243125
8	16.6325	15.97541667	14.66145833	13.63145833	11.99020833	8.413541667	7.3021875
8	16.98458333	16.39895833	14.92041667	13.63166667	11.89604167	8.374583333	7.260020833
8	15.80458333	15.82291667	15.06166667	13.75	11.90333333	8.437708333	7.324458333
8	14.928125	15.146875	14.92458333	13.81645833	11.89875	8.471458333	7.3595625
8	14.8275	14.93395833	14.77020833	13.84458333	11.92479167	8.523125	7.413166667
8	15.76979167	15.424375	14.74	13.83229167	11.94270833	8.568125	7.4579375
8	16.22791667	15.94833333	14.87458333	13.76979167	11.88916667	8.529791667	7.4179375
8	13.63979167	14.35791667	14.788125	13.838125	11.935625	8.598541667	7.492645833
9	13.40875	13.91979167	14.45708333	13.803125	11.93208333	8.613125	7.509041667
9	15.68416667	15.13854167	14.39458333	13.718125	11.919375	8.610416667	7.505333333
9	15.46229167	15.27479167	14.535625	13.68979167	11.94041667	8.654375	7.553895833
9	15.405	15.29041667	14.59770833	13.68666667	11.93979167	8.680833333	7.581645833
9	14.56020833	14.80729167	14.59270833	13.69479167	11.93979167	8.701666667	7.6074375
9	12.93958333	13.590625	14.29979167	13.64875	11.90104167	8.68125	7.586125
9	13.11645833	13.63125	14.09833333	13.593125	11.906875	8.710208333	7.619979167
9	11.25708333	12.33833333	13.77770833	13.50833333	11.91125	8.732708333	7.643208333
9	11.35041667	12.25166667	13.49458333	13.411875	11.935	8.777916667	7.69125
9	11.489375	12.03854167	13.21875	13.29145833	11.95833333	8.830833333	7.747791667
9	13.58479167	13.37583333	13.21208333	13.12520833	11.91479167	8.824375	7.742916667
9	13.02645833	13.346875	13.33479167	13.01145833	11.85854167	8.813333333	7.729833333
9	10.57070833	11.63229167	13.11791667	12.97645833	11.84041667	8.8425	7.761833333
9	8.7819375	10.43395833	12.756875	12.89333333	11.81541667	8.867291667	7.7894375
9	8.9104375	10.068125	12.34666667	12.76895833	11.809375	8.911875	7.84025
9	10.53585417	11.01375	12.18229167	12.58041667	11.75729167	8.910416667	7.836625
9	9.135375	10.413125	12.09479167	12.38729167	11.66666667	8.874791667	7.80375
9	6.2174375	8.245333333	11.684375	12.32229167	11.69	8.961875	7.89875
9	9.497729167	9.910833333	11.36666667	12.08875	11.586875	8.923541667	7.863916667
9	10.3525	10.70791667	11.43916667	11.91	11.52479167	8.930416667	7.874895833
9	7.679979167	9.0850625	11.28104167	11.79416667	11.46354167	8.940625	7.887729167
9	7.903645833	9.058895833	11.03875	11.666875	11.395	8.950416667	7.904833333
9	4.928541667	7.080854167	10.64708333	11.53104167	11.34729167	8.977291667	7.936895833
9	6.729875	7.826833333	10.325625	11.36895833	11.30645833	9.011458333	7.976083333
9	5.3890625	7.086083333	10.06770833	11.11666667	11.18125	8.965	7.936479167
9	5.085083333	6.751104167	9.841041667	10.96770833	11.13979167	9.003958333	7.985458333
9	5.114729167	6.601770833	9.591666667	10.79041667	11.06604167	9.015833333	8.0039375
9	7.192020833	7.769125	9.493125	10.598125	10.970625	9.007708333	8.006833333
9	7.209020833	8.034208333	9.607083333	10.49291667	10.918125	9.045	8.0525
9	7.493125	8.184583333	9.640208333	10.410625	10.84083333	9.056666667	8.075916667
10	8.256375	8.802145833	9.7275	10.31833333	10.72375	9.0275	8.055604167
10	5.877645833	7.243625	9.610208333	10.288125	10.65916667	9.043541667	8.083625
10	7.332458333	7.9023125	9.470208333	10.21833333	10.58270833	9.0425	8.095375
10	7.4264375	8.286291667	9.50625	10.05895833	10.42229167	8.951041667	8.016916667
10	4.714729167	6.362833333	9.241041667	10.01125	10.365	8.953333333	8.031416667
10	4.385604167	5.904520833	8.8325	9.9025	10.3025	8.9475	8.039104167
10	2.819979167	4.75025	8.450625	9.761875	10.27791667	8.984375	8.093875
10	4.7808125	5.702833333	8.178541667	9.537291667	10.17708333	8.937708333	8.058958333
10	4.799395833	5.8954375	8.081166667	9.332708333	10.08166667	8.903333333	8.038333333
10	4.8431875	5.8760625	8.047	9.231458333	10.04708333	8.937291667	8.08825
10	4.269395833	5.582520833	7.922291667	9.073958333	9.928125	8.89125	8.054625
10	1.8605	3.9685	7.689229167	8.997708333	9.893125	8.927916667	8.109604167
10	4.726854167	5.440979167	7.467125	8.8025	9.752083333	8.858958333	8.051833333
10	4.733770833	5.603354167	7.500229167	8.699166667	9.707708333	8.88375	8.092291667
10	4.201520833	5.2651875	7.485041667	8.627708333	9.659166667	8.906458333	8.1318125
10	7.21675	7.2285	7.671875	8.576041667	9.599791667	8.915208333	8.155875
10	6.910208333	7.107333333	7.76925	8.477291667	9.462083333	8.8475	8.105208333
10	7.830895833	7.820583333	7.954875	8.47	9.377083333	8.824791667	8.098541667
10	7.839458333	8.028916667	8.122708333	8.466666667	9.279166667	8.7825	8.0689375
10	5.457104167	6.481	8.056895833	8.518125	9.243958333	8.79375	8.0975
10	7.396541667	7.473895833	8.0245625	8.533333333	9.20375	8.790625	8.109291667
10	8.269083333	8.210375	8.18875	8.523958333	9.157708333	8.773333333	8.1115625
10	8.169645833	8.200645833	8.29125	8.517083333	9.089791667	8.7325	8.0868125
10	8.496833333	8.489104167	8.390833333	8.531041667	9.030208333	8.6925	8.060333333
10	5.157145833	6.562479167	8.27375	8.533541667	8.968125	8.64625	8.028458333
10	3.829791667	5.428208333	7.856604167	8.496666667	8.92375	8.612708333	8.0083125
10	2.802270833	4.603708333	7.470895833	8.410416667	8.913958333	8.60875	8.021125
10	3.349625	4.709541667	7.144229167	8.237708333	8.86	8.565	7.992645833
10	3.534666667	4.768041667	6.969708333	8.106541667	8.846458333	8.564166667	8.004625
10	2.311916667	4.036104167	6.737604167	7.963791667	8.807708333	8.548333333	8.00125
10	0.647020833	2.847375	6.413229167	7.8323125	8.789583333	8.565208333	8.034479167
11	2.411645833	3.598791667	6.108645833	7.6064375	8.67625	8.489791667	7.969520833
11	1.867625	3.330354167	5.919979167	7.4260625	8.611458333	8.469375	7.960958333
11	2.2695	3.483104167	5.755395833	7.241479167	8.517708333	8.429583333	7.933291667
11	0.212645833	2.274041667	5.5105	7.061895833	8.4175	8.386666667	7.900958333
11	1.059541667	2.481895833	5.322625	6.9471875	8.380416667	8.410833333	7.938541667
11	2.059541667	2.965791667	5.140604167	6.784875	8.289791667	8.38375	7.920916667
11	2.4891875	3.239208333	5.005125	6.616145833	8.200583333	8.359583333	7.908229167
11	3.151708333	3.671916667	5.041270833	6.501354167	8.132708333	8.359375	7.9206875
11	2.983125	3.743041667	5.109875	6.379645833	8.015416667	8.310625	7.8835
11	2.9683125	3.567541667	5.014354167	6.331541667	7.941604167	8.306041667	7.89225
11	3.131666667	3.7268125	4.803145833	6.178833333	7.799729167	8.225416667	7.8224375
11	1.474104167	2.803479167	4.719270833	6.0605625	7.698958333	8.184583333	7.797666667
11	1.2558125	2.525145833	4.552104167	6.015875	7.6690625	8.211875	7.8383125
11	1.536333333	2.595375	4.403833333	5.895729167	7.5785	8.177333333	7.8179375
11	0.537020833	2.082541667	4.276291667	5.790979167	7.4964375	8.146541667	7.80025
11	-0.341708333	1.440520833	4.049270833	5.678645833	7.417916667	8.122708333	7.794354167
11	0.628229167	1.689270833	3.865729167	5.58375	7.365104167	8.117145833	7.803583333
11	1.3318125	2.026708333	3.776083333	5.487833333	7.323354167	8.122770833	7.82225
11	1.434770833	2.103666667	3.674270833	5.327958333	7.209229167	8.057833333	7.7738125
11	0.860625	1.848604167	3.598270833	5.202229167	7.108270833	8.007229167	7.739020833
11	0.905958333	1.832729167	3.557854167	5.129625	7.0445	7.9931875	7.740125
11	1.0561875	1.889520833	3.475583333	5.0071875	6.922583333	7.91925	7.680708333
11	0.822416667	1.739770833	3.353416667	4.854625	6.765145833	7.807145833	7.584291667
11	0.146770833	1.3621875	3.274145833	4.786333333	6.696791667	7.784270833	7.580145833
11	0.756333333	1.604291667	3.2221875	4.72575	6.630520833	7.7585	7.5660625
11	-0.2049375	1.127916667	3.129041667	4.656270833	6.569479167	7.737354167	7.564354167
11	0.430229167	1.321916667	3.048270833	4.5913125	6.517083333	7.724458333	7.562833333
11	0.268479167	1.225125	2.943041667	4.4870625	6.43375	7.6798125	7.534583333
11	0.467270833	1.286354167	2.879354167	4.403833333	6.365354167	7.647229167	7.5155625
11	0.536583333	1.307395833	2.846583333	4.35625	6.335145833	7.6563125	7.540125
12	0.952708333	1.5053125	2.8269375	4.302333333	6.290333333	7.649375	7.5468125
12	1.090333333	1.580895833	2.797770833	4.2340625	6.226375	7.623395833	7.534583333
12	1.032395833	1.5506875	2.74625	4.152916667	6.137416667	7.5716875	7.4961875
12	-1.22125	0.487229167	2.5566875	3.9934375	5.979375	7.449375	7.387416667
12	-1.248125	0.271104167	2.4654375	3.961729167	5.955666667	7.463125	7.420208333
12	-0.252333333	0.586541667	2.372520833	3.900833333	5.898270833	7.4366875	7.404354167
12	-1.289375	0.115	2.1906875	3.7428125	5.757104167	7.327020833	7.307833333
12	-0.862083333	0.190958333	2.141458333	3.721625	5.7599375	7.361625	7.360625
12	-0.359583333	0.330020833	2.0230625	3.601770833	5.6543125	7.284104167	7.294895833
12	-0.970833333	0.026708333	1.865958333	3.443875	5.513708333	7.172083333	7.199625
12	-0.7225	0.078791667	1.799895833	3.3734375	5.460291667	7.1515	7.192291667
12	-0.632916667	0.115458333	1.784125	3.352395833	5.45375	7.177458333	7.2334375
12	-0.59625	0.097895833	1.692229167	3.235416667	5.337916667	7.0899375	7.155020833
12	-0.876875	-0.018729167	1.675875	3.216625	5.333333333	7.118333333	7.201875
12	-0.0673125	0.345979167	1.7351875	3.24325	5.3563125	7.168729167	7.260416667
12	0.01	0.338270833	1.627416667	3.108729167	5.218416667	7.056041667	7.160895833
12	-0.105625	0.287729167	1.583125	3.039770833	5.148666667	7.014104167	7.133104167
12	-0.12125	0.295020833	1.574291667	3.002270833	5.105645833	6.998645833	7.130416667
12	-0.028104167	0.357041667	1.584270833	2.978291667	5.070354167	6.988958333	7.132875
12	-0.190416667	0.2535	1.494541667	2.8585	4.936041667	6.878	7.034166667
12	-0.629375	0.03525	1.406958333	2.748208333	4.808895833	6.7735625	6.94375
12	-0.59375	0.064083333	1.43075	2.753270833	4.80225	6.790541667	6.975125
12	-0.471041667	0.117229167	1.430395833	2.726166667	4.7531875	6.759791667	6.954541667
12	-0.669375	-0.009125	1.3499375	2.631104167	4.639854167	6.662916667	6.8699375
12	-1.100416667	-0.234479167	1.260229167	2.538083333	4.53325	6.5734375	6.792375
12	-0.985208333	-0.207854167	1.250916667	2.530291667	4.517479167	6.57475	6.806
12	-0.902916667	-0.192229167	1.2315625	2.5086875	4.489541667	6.562541667	6.804979167
12	-0.700833333	-0.112770833	1.238145833	2.5074375	4.4828125	6.569791667	6.823270833
12	-0.480909091	-0.049704545	1.190590909	2.440772727	4.406159091	6.502727273	6.76425
12	NA	NA	NA	NA	NA	NA	NA
12	NA	NA	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	NA	NA
1	NA	NA	NA	NA	NA	NA	NA
1	-0.418076923	-0.024153846	1.172769231	2.365653846	4.308307692	6.476153846	6.795192308
1	-0.5075	-0.0956875	1.1055625	2.2861875	4.223145833	6.401270833	6.726125
1	-0.668958333	-0.180395833	1.063520833	2.237395833	4.1710625	6.3631875	6.699354167
1	-0.497083333	-0.10525	1.0665625	2.222916667	4.145875	6.348791667	6.694708333
1	-0.446041667	-0.0645625	1.099	2.243708333	4.156979167	6.373375	6.727291667
1	-0.524375	-0.140625	1.0075	2.1410625	4.047145833	6.274541667	6.637416667
1	-0.224583333	-0.016520833	1.007354167	2.121958333	4.0154375	6.251583333	6.621833333
1	-0.184645833	0.062395833	1.094708333	2.198729167	4.084541667	6.332208333	6.7144375
1	-0.014625	0.109041667	1.027229167	2.124375	4.0003125	6.257520833	6.646083333
1	-0.104791667	0.008145833	0.8541875	1.9619375	3.826104167	6.0883125	6.486020833
1	-0.261666667	-0.0665	0.809395833	1.912	3.778145833	6.049958333	6.460979167
1	-0.364761905	-0.108285714	0.793190476	1.873857143	3.731357143	6.009595238	6.427761905
1	NA	NA	NA	NA	NA	NA	NA
1	-0.4495	-0.1829	0.7099	1.73045	3.54695	5.8394	6.27065
1	-0.657083333	-0.245895833	0.749895833	1.771708333	3.584958333	5.883916667	6.327020833
1	-0.532083333	-0.158125	0.8289375	1.841645833	3.642604167	5.9494375	6.400375
1	-0.300833333	-0.087625	0.7863125	1.781166667	3.559916667	5.867708333	6.32275
