year	doy	hour	CAM1_DBTCDT
2014	147	9	0.021
2014	147	10	0.024
2014	147	11	0.0185
2014	147	12	0.018
2014	147	13	0.025
2014	147	14	0.017
2014	147	15	0.021
2014	147	16	0.0175
2014	147	17	0.019
2014	147	18	0.0215
2014	147	19	0.017
2014	147	20	0.017
2014	147	21	0.0195
2014	147	22	0.02
2014	147	23	0.02
2014	148	0	0.021
2014	148	1	0.0205
2014	148	2	0.021
2014	148	3	0.021
2014	148	4	0.021
2014	148	5	0.0205
2014	148	6	0.019
2014	148	7	0.0215
2014	148	8	0.0215
2014	148	9	0.0205
2014	148	10	0.0145
2014	148	11	0.019
2014	148	12	0.019
2014	148	13	0.0205
2014	148	14	0.018
2014	148	15	0.0175
2014	148	16	0.017
2014	148	17	0.017
2014	148	18	0.015
2014	148	19	0.0145
2014	148	20	0.019
2014	148	21	0.019
2014	148	22	0.02
2014	148	23	0.0205
2014	149	0	0.0215
2014	149	1	0.0195
2014	149	2	0.019
2014	149	3	0.0195
2014	149	4	0.019
2014	149	5	0.0255
2014	149	6	0.0205
2014	149	7	0.0215
2014	149	8	0.0195
2014	149	9	0.024
2014	149	10	0.017
2014	149	11	0.0165
2014	149	12	0.015
2014	149	13	0.0155
2014	149	14	0.0145
2014	149	15	0.016
2014	149	16	0.017
2014	149	17	0.0185
2014	149	18	0.014
2014	149	19	0.0155
2014	149	20	0.0185
2014	149	21	0.02
2014	149	22	0.021
2014	149	23	0.0195
2014	150	0	0.0215
2014	150	1	0.0195
2014	150	2	0.0205
2014	150	3	0.019
2014	150	4	0.0205
2014	150	5	0.0215
2014	150	6	0.0185
2014	150	7	0.0235
2014	150	8	0.0215
2014	150	9	0.023
2014	150	10	0.0155
2014	150	11	0.021
2014	150	12	0.0175
2014	150	13	0.02
2014	150	14	0.0215
2014	150	15	0.022
2014	150	16	0.0215
2014	150	17	0.023
2014	150	18	0.0215
2014	150	19	0.0205
2014	150	20	0.024
2014	150	21	0.0215
2014	150	22	0.0235
2014	150	23	0.024
2014	151	0	0.029
2014	151	1	0.029
2014	151	2	0.028
2014	151	3	0.0275
2014	151	4	0.0255
2014	151	5	0.0265
2014	151	6	0.027
2014	151	7	0.028
2014	151	8	0.0275
2014	151	9	0.028
2014	151	10	0.027
2014	151	11	0.029
2014	151	12	0.026
2014	151	13	0.027
2014	151	14	0.026
2014	151	15	0.0235
2014	151	16	0.024
2014	151	17	0.022
2014	151	18	0.024
2014	151	19	0.022
2014	151	20	0.023
2014	151	21	0.024
2014	151	22	0.0235
2014	151	23	0.0245
2014	152	0	0.024
2014	152	1	0.024
2014	152	2	0.0235
2014	152	3	0.0235
2014	152	4	0.024
2014	152	5	0.024
2014	152	6	0.024
2014	152	7	0.0255
2014	152	8	0.025
2014	152	9	0.025
2014	152	10	0.0255
2014	152	11	0.0225
2014	152	12	0.0225
2014	152	13	0.0245
2014	152	14	0.0225
2014	152	15	0.0195
2014	152	16	0.0225
2014	152	17	0.023
2014	152	18	0.022
2014	152	19	0.022
2014	152	20	0.023
2014	152	21	0.023
2014	152	22	0.023
2014	152	23	0.0225
2014	153	0	0.0225
2014	153	1	0.0225
2014	153	2	0.022
2014	153	3	0.023
2014	153	4	0.0225
2014	153	5	0.024
2014	153	6	0.0225
2014	153	7	0.025
2014	153	8	0.0235
2014	153	9	0.0255
2014	153	10	0.023
2014	153	11	0.023
2014	153	12	0.025
2014	153	13	0.022
2014	153	14	0.0255
2014	153	15	0.0205
2014	153	16	0.0215
2014	153	17	0.021
2014	153	18	0.021
2014	153	19	0.0205
2014	153	20	0.0205
2014	153	21	0.0205
2014	153	22	0.0205
2014	153	23	0.0195
2014	154	0	0.021
2014	154	1	0.02
2014	154	2	0.02
2014	154	3	0.019
2014	154	4	0.0205
2014	154	5	0.0195
2014	154	6	0.017
2014	154	7	0.0195
2014	154	8	0.019
2014	154	9	0.021
2014	154	10	0.0155
2014	154	11	0.0215
2014	154	12	0.0175
2014	154	13	0.0155
2014	154	14	0.019
2014	154	15	0.0135
2014	154	16	0.018
2014	154	17	0.0175
2014	154	18	0.0165
2014	154	19	0.0135
2014	154	20	0.0165
2014	154	21	0.017
2014	154	22	0.017
2014	154	23	0.017
2014	155	0	0.0175
2014	155	1	0.0165
2014	155	2	0.0165
2014	155	3	0.016
2014	155	4	0.0165
2014	155	5	0.0155
2014	155	6	0.014
2014	155	7	0.017
2014	155	8	0.0105
2014	155	9	0.0135
2014	155	10	0.0105
2014	155	11	0.0155
2014	155	12	0.013
2014	155	13	0.0065
2014	155	14	0.008
2014	155	15	0.0135
2014	155	16	0.0125
2014	155	17	0.0145
2014	155	18	0.011
2014	155	19	0.016
2014	155	20	0.0145
2014	155	21	0.013
2014	155	22	0.014
2014	155	23	0.014
2014	156	0	0.014
2014	156	1	0.0145
2014	156	2	0.014
2014	156	3	0.0145
2014	156	4	0.0165
2014	156	5	0.0145
2014	156	6	0.013
2014	156	7	0.015
2014	156	8	0.015
2014	156	9	0.016
2014	156	10	0.0155
2014	156	11	0.017
2014	156	12	0.0215
2014	156	13	0.022
2014	156	14	0.0225
2014	156	15	0.0215
2014	156	16	0.02
2014	156	17	0.02
2014	156	18	0.0195
2014	156	19	0.0185
2014	156	20	0.0175
2014	156	21	0.015
2014	156	22	0.018
2014	156	23	0.0165
2014	157	0	0.0175
2014	157	1	-0.986
2014	157	2	0.015
2014	157	3	0.014
2014	157	4	0.0165
2014	157	5	0.014
2014	157	6	0.0155
2014	157	7	0.017
2014	157	8	0.017
2014	157	9	0.021
2014	157	10	0.015
2014	157	11	0.014
2014	157	12	0.011
2014	157	13	0.014
2014	157	14	0.013
2014	157	15	0.013
2014	157	16	0.0135
2014	157	17	0.013
2014	157	18	0.013
2014	157	19	0.0135
2014	157	20	0.014
2014	157	21	0.0135
2014	157	22	0.0135
2014	157	23	0.0155
2014	158	0	0.012
2014	158	1	0.015
2014	158	2	0.014
2014	158	3	0.0155
2014	158	4	0.0155
2014	158	5	0.0165
2014	158	6	0.0175
2014	158	7	0.016
2014	158	8	0.016
2014	158	9	0.0145
2014	158	10	0.0125
2014	158	11	0.016
2014	158	12	0.011
2014	158	13	0.0135
2014	158	14	0.0135
2014	158	15	0.0105
2014	158	16	0.011
2014	158	17	0.0125
2014	158	18	0.0085
2014	158	19	0.0075
2014	158	20	0.0095
2014	158	21	0.011
2014	158	22	0.0125
2014	158	23	0.0125
2014	159	0	0.012
2014	159	1	0.0115
2014	159	2	0.0115
2014	159	3	0.011
2014	159	4	0.012
2014	159	5	0.0105
2014	159	6	0.0065
2014	159	7	0.0105
2014	159	8	0.0065
2014	159	9	0.025
2014	159	10	0.011
2014	159	11	0.013
2014	159	12	0.0125
2014	159	13	0.0135
2014	159	14	0.011
2014	159	15	0.011
2014	159	16	0.015
2014	159	17	0.0105
2014	159	18	0.01
2014	159	19	0.01
2014	159	20	0.0105
2014	159	21	0.014
2014	159	22	0.014
2014	159	23	0.013
2014	160	0	0.0125
2014	160	1	0.014
2014	160	2	0.0125
2014	160	3	0.015
2014	160	4	0.0145
2014	160	5	0.017
2014	160	6	0.016
2014	160	7	0.015
2014	160	8	0.0145
2014	160	9	0.014
2014	160	10	0.01
2014	160	11	0.01
2014	160	12	0.014
2014	160	13	0.0125
2014	160	14	0.013
2014	160	15	0.0125
2014	160	16	0.0115
2014	160	17	0.011
2014	160	18	0.009
2014	160	19	0.0105
2014	160	20	0.013
2014	160	21	0.013
2014	160	22	0.0135
2014	160	23	0.013
2014	161	0	0.012
2014	161	1	0.0115
2014	161	2	0.0115
2014	161	3	0.0125
2014	161	4	0.012
2014	161	5	0.0105
2014	161	6	0.012
2014	161	7	0.0125
2014	161	8	0.0115
2014	161	9	0.02
2014	161	10	0.013
2014	161	11	0.0165
2014	161	12	0.0165
2014	161	13	0.0085
2014	161	14	0.0115
2014	161	15	0.01
2014	161	16	0.0095
2014	161	17	0.0125
2014	161	18	0.0135
2014	161	19	0.0145
2014	161	20	0.0135
2014	161	21	0.0145
2014	161	22	0.013
2014	161	23	0.0185
2014	162	0	0.0125
2014	162	1	0.017
2014	162	2	0.0155
2014	162	3	0.012
2014	162	4	0.0155
2014	162	5	0.0175
2014	162	6	0.0165
2014	162	7	0.0165
2014	162	8	0.0175
2014	162	9	0.0185
2014	162	10	0.016
2014	162	11	0.0155
2014	162	12	0.014
2014	162	13	0.016
2014	162	14	0.0185
2014	162	15	0.0195
2014	162	16	0.02
2014	162	17	0.0195
2014	162	18	0.019
2014	162	19	0.0185
2014	162	20	0.018
2014	162	21	0.018
2014	162	22	0.0185
2014	162	23	0.0175
2014	163	0	0.0175
2014	163	1	0.017
2014	163	2	0.017
2014	163	3	0.0175
2014	163	4	0.0165
2014	163	5	0.0165
2014	163	6	0.0165
2014	163	7	0.016
2014	163	8	0.017
2014	163	9	0.0175
2014	163	10	0.015
2014	163	11	0.018
2014	163	12	0.015
2014	163	13	0.0155
2014	163	14	0.0175
2014	163	15	0.0165
2014	163	16	0.0125
2014	163	17	0.0135
2014	163	18	0.0105
2014	163	19	0.007
2014	163	20	0.0105
2014	163	21	0.012
2014	163	22	0.0125
2014	163	23	0.012
2014	164	0	0.0125
2014	164	1	0.0125
2014	164	2	0.0115
2014	164	3	0.012
2014	164	4	0.0125
2014	164	5	0.01
2014	164	6	0.0075
2014	164	7	0.013
2014	164	8	0.012
2014	164	9	0.0165
2014	164	10	0.0165
2014	164	11	0.019
2014	164	12	0.009
2014	164	13	0.0075
2014	164	14	0.01
2014	164	15	0.0085
2014	164	16	0.0135
2014	164	17	0.022
2014	164	18	0.0155
2014	164	19	0.01
2014	164	20	0.013
2014	164	21	0.0135
2014	164	22	0.0135
2014	164	23	0.0115
2014	165	0	0.0115
2014	165	1	0.014
2014	165	2	0.015
2014	165	3	0.0115
2014	165	4	0.0135
2014	165	5	0.0155
2014	165	6	0.0135
2014	165	7	0.0145
2014	165	8	0.015
2014	165	9	0.015
2014	165	10	0.0135
2014	165	11	0.015
2014	165	12	0.014
2014	165	13	0.0155
2014	165	14	0.0135
2014	165	15	0.0195
2014	165	16	0.015
2014	165	17	0.0145
2014	165	18	0.0135
2014	165	19	0.015
2014	165	20	0.015
2014	165	21	0.015
2014	165	22	0.014
2014	165	23	0.014
2014	166	0	0.0145
2014	166	1	0.018
2014	166	2	0.0315
2014	166	3	0.039
2014	166	4	0.017
2014	166	5	0.014
2014	166	6	0.013
2014	166	7	0.0155
2014	166	8	0.0145
2014	166	9	0.014
2014	166	10	0.015
2014	166	11	0.0145
2014	166	12	0.016
2014	166	13	0.015
2014	166	14	0.0165
2014	166	15	0.015
2014	166	16	0.015
2014	166	17	0.0145
2014	166	18	0.013
2014	166	19	0.014
2014	166	20	0.0125
2014	166	21	0.0135
2014	166	22	0.0105
2014	166	23	0.0105
2014	167	0	0.013
2014	167	1	0.0105
2014	167	2	0.009
2014	167	3	0.0095
2014	167	4	0.01
2014	167	5	0.01
2014	167	6	0.0135
2014	167	7	0.0145
2014	167	8	0.0095
2014	167	9	0.014
2014	167	10	0.0115
2014	167	11	0.0105
2014	167	12	0.01
2014	167	13	0.0115
2014	167	14	0.0105
2014	167	15	0.012
2014	167	16	0.0135
2014	167	17	0.013
2014	167	18	0.0135
2014	167	19	0.014
2014	167	20	0.01
2014	167	21	0.0125
2014	167	22	0.0125
2014	167	23	0.012
2014	168	0	0.0125
2014	168	1	0.0125
2014	168	2	0.012
2014	168	3	0.0115
2014	168	4	0.0115
2014	168	5	0.0105
2014	168	6	0.0105
2014	168	7	0.0085
2014	168	8	0.011
2014	168	9	0.015
2014	168	10	0.0155
2014	168	11	0.0105
2014	168	12	0.0155
2014	168	13	0.015
2014	168	14	0.0125
2014	168	15	0.013
2014	168	16	0.0125
2014	168	17	0.0135
2014	168	18	0.013
2014	168	19	0.011
2014	168	20	0.009
2014	168	21	0.0125
2014	168	22	0.015
2014	168	23	0.0145
2014	169	0	0.015
2014	169	1	0.0125
2014	169	2	0.0125
2014	169	3	0.0155
2014	169	4	0.0145
2014	169	5	0.0155
2014	169	6	0.014
2014	169	7	0.015
2014	169	8	0.0155
2014	169	9	0.0155
2014	169	10	0.011
2014	169	11	0.016
2014	169	12	0.013
2014	169	13	0.0155
2014	169	14	0.016
2014	169	15	0.0185
2014	169	16	0.0165
2014	169	17	0.0155
2014	169	18	0.015
2014	169	19	0.014
2014	169	20	0.0155
2014	169	21	0.025
2014	169	22	0.0135
2014	169	23	0.0155
2014	170	0	0.0175
2014	170	1	0.0165
2014	170	2	0.0165
2014	170	3	0.0165
2014	170	4	0.0165
2014	170	5	0.0175
2014	170	6	0.017
2014	170	7	0.019
2014	170	8	0.0185
2014	170	9	0.019
2014	170	10	0.0195
2014	170	11	0.019
2014	170	12	0.0185
2014	170	13	0.019
2014	170	14	0.0195
2014	170	15	0.0225
2014	170	16	0.018
2014	170	17	0.018
2014	170	18	0.0175
2014	170	19	0.0185
2014	170	20	0.017
2014	170	21	0.017
2014	170	22	0.016
2014	170	23	0.017
2014	171	0	0.016
2014	171	1	0.016
2014	171	2	0.0155
2014	171	3	0.016
2014	171	4	0.016
2014	171	5	0.0155
2014	171	6	0.016
2014	171	7	0.016
2014	171	8	0.02
2014	171	9	0.0155
2014	171	10	0.01
2014	171	11	0.014
2014	171	12	0.016
2014	171	13	0.017
2014	171	14	0.013
2014	171	15	0.012
2014	171	16	0.0145
2014	171	17	0.015
2014	171	18	0.016
2014	171	19	0.015
2014	171	20	0.015
2014	171	21	0.0145
2014	171	22	0.015
2014	171	23	0.0145
2014	172	0	0.0145
2014	172	1	0.015
2014	172	2	0.0145
2014	172	3	0.0145
2014	172	4	0.0145
2014	172	5	0.0145
2014	172	6	0.0145
2014	172	7	0.0135
2014	172	8	0.0145
2014	172	9	0.0145
2014	172	10	0.009
2014	172	11	0.01
2014	172	12	0.011
2014	172	13	0.01
2014	172	14	0.009
2014	172	15	0.0115
2014	172	16	0.01
2014	172	17	0.013
2014	172	18	0.0145
2014	172	19	0.0135
2014	172	20	0.0135
2014	172	21	0.014
2014	172	22	0.016
2014	172	23	0.016
2014	173	0	0.016
2014	173	1	0.0165
2014	173	2	0.0155
2014	173	3	0.015
2014	173	4	0.014
2014	173	5	0.015
2014	173	6	0.015
2014	173	7	0.0155
2014	173	8	0.015
2014	173	9	0.0175
2014	173	10	0.0115
2014	173	11	0.0145
2014	173	12	0.0105
2014	173	13	0.013
2014	173	14	0.0165
2014	173	15	0.014
2014	173	16	0.014
2014	173	17	0.0155
2014	173	18	0.016
2014	173	19	0.016
2014	173	20	0.0175
2014	173	21	0.018
2014	173	22	0.0175
2014	173	23	0.017
2014	174	0	0.015
2014	174	1	0.0155
2014	174	2	0.016
2014	174	3	0.015
2014	174	4	0.0155
2014	174	5	0.013
2014	174	6	0.014
2014	174	7	0.015
2014	174	8	0.0115
2014	174	9	0.012
2014	174	10	0.0125
2014	174	11	0.013
2014	174	12	0.0105
2014	174	13	0.017
2014	174	14	0.0115
2014	174	15	0.01
2014	174	16	0.0135
2014	174	17	0.014
2014	174	18	0.0135
2014	174	19	0.0155
2014	174	20	0.016
2014	174	21	0.015
2014	174	22	0.0155
2014	174	23	0.0135
2014	175	0	0.014
2014	175	1	0.0145
2014	175	2	0.015
2014	175	3	0.013
2014	175	4	0.015
2014	175	5	0.0145
2014	175	6	0.015
2014	175	7	0.0155
2014	175	8	0.012
2014	175	9	0.0155
2014	175	10	0.015
2014	175	11	0.018
2014	175	12	0.0185
2014	175	13	0.018
2014	175	14	0.0195
2014	175	15	0.02
2014	175	16	0.017
2014	175	17	0.017
2014	175	18	0.017
2014	175	19	0.015
2014	175	20	0.0155
2014	175	21	0.0145
2014	175	22	0.0135
2014	175	23	0.014
2014	176	0	0.0145
2014	176	1	0.014
2014	176	2	0.014
2014	176	3	0.014
2014	176	4	0.014
2014	176	5	0.0155
2014	176	6	0.0155
2014	176	7	0.018
2014	176	8	0.0155
2014	176	9	0.0135
2014	176	10	0.0145
2014	176	11	0.015
2014	176	12	0.014
2014	176	13	0.0145
2014	176	14	0.013
2014	176	15	0.0155
2014	176	16	0.015
2014	176	17	0.013
2014	176	18	0.0135
2014	176	19	0.0135
2014	176	20	0.013
2014	176	21	0.0125
2014	176	22	0.012
2014	176	23	0.011
2014	177	0	0.014
2014	177	1	0.0125
2014	177	2	0.013
2014	177	3	0.01
2014	177	4	0.014
2014	177	5	0.0125
2014	177	6	0.013
2014	177	7	0.013
2014	177	8	0.015
2014	177	9	0.012
2014	177	10	0.0175
2014	177	11	0.014
2014	177	12	0.012
2014	177	13	0.018
2014	177	14	0.011
2014	177	15	0.012
2014	177	16	0.012
2014	177	17	0.0135
2014	177	18	0.014
2014	177	19	0.0145
2014	177	20	0.015
2014	177	21	0.014
2014	177	22	0.014
2014	177	23	0.0145
2014	178	0	0.014
2014	178	1	0.0145
2014	178	2	0.0145
2014	178	3	0.014
2014	178	4	0.0155
2014	178	5	0.0155
2014	178	6	0.016
2014	178	7	0.019
2014	178	8	0.0165
2014	178	9	0.017
2014	178	10	0.016
2014	178	11	0.0165
2014	178	12	0.0165
2014	178	13	0.0135
2014	178	14	0.014
2014	178	15	0.014
2014	178	16	0.016
2014	178	17	0.016
2014	178	18	0.0155
2014	178	19	0.015
2014	178	20	0.016
2014	178	21	0.0155
2014	178	22	0.017
2014	178	23	0.0185
2014	179	0	0.019
2014	179	1	0.019
2014	179	2	0.019
2014	179	3	0.018
2014	179	4	0.02
2014	179	5	-0.9765
2014	179	6	0.0265
2014	179	7	0.022
2014	179	8	0.0185
2014	179	9	0.0165
2014	179	10	0.017
2014	179	11	0.021
2014	179	12	0.0155
2014	179	13	0.0155
2014	179	14	0.014
2014	179	15	0.0165
2014	179	16	0.0135
2014	179	17	0.019
2014	179	18	0.0255
2014	179	19	0.033
2014	179	20	0.026
2014	179	21	0.019
2014	179	22	0.0205
2014	179	23	0.018
2014	180	0	0.018
2014	180	1	0.0165
2014	180	2	0.0155
2014	180	3	0.012
2014	180	4	0.013
2014	180	5	0.014
2014	180	6	0.019
2014	180	7	0.021
2014	180	8	0.0145
2014	180	9	0.013
2014	180	10	0.0135
2014	180	11	0.015
2014	180	12	0.0155
2014	180	13	0.016
2014	180	14	0.014
2014	180	15	0.0125
2014	180	16	0.0155
2014	180	17	0.014
2014	180	18	0.016
2014	180	19	0.0155
2014	180	20	0.0125
2014	180	21	0.012
2014	180	22	0.0165
2014	180	23	0.012
2014	181	0	0.0195
2014	181	1	0.0155
2014	181	2	0.013
2014	181	3	0.016
2014	181	4	0.012
2014	181	5	0.017
2014	181	6	0.0115
2014	181	7	0.015
2014	181	8	0.012
2014	181	9	0.019
2014	181	10	0.016
2014	181	11	0.0115
2014	181	12	0.013
2014	181	13	0.0115
2014	181	14	0.0165
2014	181	15	0.0105
2014	181	16	0.0115
2014	181	17	0.0155
2014	181	18	0.0165
2014	181	19	0.0165
2014	181	20	0.017
2014	181	21	0.0165
2014	181	22	0.016
2014	181	23	0.0165
2014	182	0	0.0165
2014	182	1	0.0165
2014	182	2	0.015
2014	182	3	0.0155
2014	182	4	0.016
2014	182	5	0.0155
2014	182	6	0.0165
2014	182	7	0.02
2014	182	8	0.019
2014	182	9	0.021
2014	182	10	0.016
2014	182	11	0.0165
2014	182	12	0.0155
2014	182	13	0.017
2014	182	14	0.0145
2014	182	15	0.0355
2014	182	16	0.022
2014	182	17	0.016
2014	182	18	0.0155
2014	182	19	0.013
2014	182	20	0.0215
2014	182	21	0.013
2014	182	22	0.018
2014	182	23	0.018
2014	183	0	0.028
2014	183	1	0.037
2014	183	2	0.017
2014	183	3	0.017
2014	183	4	0.0155
2014	183	5	0.02
2014	183	6	0.0165
2014	183	7	0.0115
2014	183	8	0.0165
2014	183	9	0.014
2014	183	10	0.012
2014	183	11	-0.9905
2014	183	12	0.011
2014	183	13	0.0205
2014	183	14	0.011
2014	183	15	0.013
2014	183	16	0.011
2014	183	17	0.0115
2014	183	18	0.0075
2014	183	19	0.0095
2014	183	20	0.0105
2014	183	21	0.012
2014	183	22	0.011
2014	183	23	0.011
2014	184	0	0.015
2014	184	1	0.0125
2014	184	2	0.011
2014	184	3	0.0105
2014	184	4	0.011
2014	184	5	0.0115
2014	184	6	0.009
2014	184	7	0.0115
2014	184	8	0.009
2014	184	9	0.01
2014	184	10	0.008
2014	184	11	0.0095
2014	184	12	0.0095
2014	184	13	0.016
2014	184	14	0.0105
2014	184	15	0.0095
2014	184	16	0.009
2014	184	17	0.0105
2014	184	18	0.0075
2014	184	19	0.01
2014	184	20	0.01
2014	184	21	0.0115
2014	184	22	0.012
2014	184	23	0.0125
2014	185	0	0.0115
2014	185	1	0.012
2014	185	2	0.0115
2014	185	3	0.0115
2014	185	4	0.0125
2014	185	5	0.0125
2014	185	6	0.0095
2014	185	7	0.011
2014	185	8	0.0125
2014	185	9	0.012
2014	185	10	0.008
2014	185	11	0.01
2014	185	12	0.013
2014	185	13	0.0145
2014	185	14	0.0125
2014	185	15	0.0185
2014	185	16	0.0205
2014	185	17	0.0175
2014	185	18	0.0175
2014	185	19	0.0155
2014	185	20	0.0165
2014	185	21	0.0175
2014	185	22	0.0165
2014	185	23	0.018
2014	186	0	0.015
2014	186	1	0.0145
2014	186	2	0.0155
2014	186	3	0.0155
2014	186	4	0.016
2014	186	5	0.016
2014	186	6	0.0145
2014	186	7	0.0165
2014	186	8	0.016
2014	186	9	0.0185
2014	186	10	0.016
2014	186	11	0.0105
2014	186	12	0.017
2014	186	13	0.0125
2014	186	14	0.0145
2014	186	15	0.0135
2014	186	16	0.0125
2014	186	17	0.0155
2014	186	18	0.018
2014	186	19	0.0165
2014	186	20	0.0165
2014	186	21	0.0145
2014	186	22	0.0135
2014	186	23	0.013
2014	187	0	0.0145
2014	187	1	0.0155
2014	187	2	0.0185
2014	187	3	0.0175
2014	187	4	0.018
2014	187	5	0.017
2014	187	6	0.0175
2014	187	7	0.017
2014	187	8	0.0145
2014	187	9	0.016
2014	187	10	0.017
2014	187	11	0.0135
2014	187	12	0.015
2014	187	13	0.018
2014	187	14	0.018
2014	187	15	0.0175
2014	187	16	0.0135
2014	187	17	0.013
2014	187	18	0.01
2014	187	19	0.0075
2014	187	20	0.0135
2014	187	21	0.013
2014	187	22	0.012
2014	187	23	0.013
2014	188	0	0.012
2014	188	1	0.012
2014	188	2	0.012
2014	188	3	0.012
2014	188	4	0.012
2014	188	5	0.0155
2014	188	6	0.016
2014	188	7	0.0165
2014	188	8	0.0155
2014	188	9	0.012
2014	188	10	0.013
2014	188	11	0.013
2014	188	12	0.0145
2014	188	13	0.0105
2014	188	14	0.0095
2014	188	15	0.0105
2014	188	16	0.013
2014	188	17	0.0135
2014	188	18	0.0135
2014	188	19	0.014
2014	188	20	0.014
2014	188	21	0.0125
2014	188	22	0.012
2014	188	23	0.0135
2014	189	0	0.014
2014	189	1	0.015
2014	189	2	0.017
2014	189	3	0.0145
2014	189	4	0.014
2014	189	5	0.016
2014	189	6	0.0155
2014	189	7	0.0145
2014	189	8	0.0145
2014	189	9	0.0155
2014	189	10	0.015
2014	189	11	0.0155
2014	189	12	0.0165
2014	189	13	0.015
2014	189	14	0.017
2014	189	15	0.017
2014	189	16	0.0165
2014	189	17	0.014
2014	189	18	0.0125
2014	189	19	0.011
2014	189	20	0.0105
2014	189	21	0.012
2014	189	22	0.012
2014	189	23	0.012
2014	190	0	0.011
2014	190	1	0.011
2014	190	2	0.012
2014	190	3	0.011
2014	190	4	0.014
2014	190	5	0.011
2014	190	6	0.0095
2014	190	7	0.015
2014	190	8	0.0095
2014	190	9	0.0165
2014	190	10	0.01
2014	190	11	0.01
2014	190	12	0.0105
2014	190	13	0.0105
2014	190	14	0.0055
2014	190	15	0.01
2014	190	16	0.008
2014	190	17	0.008
2014	190	18	0.01
2014	190	19	0.0075
2014	190	20	0.012
2014	190	21	0.012
2014	190	22	0.012
2014	190	23	0.0125
2014	191	0	0.011
2014	191	1	0.0145
2014	191	2	0.016
2014	191	3	0.0135
2014	191	4	0.0135
2014	191	5	0.011
2014	191	6	0.0095
2014	191	7	0.0125
2014	191	8	0.015
2014	191	9	0.0135
2014	191	10	0.0105
2014	191	11	0.004
2014	191	12	0.012
2014	191	13	0.0075
2014	191	14	0.012
2014	191	15	0.0085
2014	191	16	0.011
2014	191	17	0.014
2014	191	18	0.0135
2014	191	19	0.0145
2014	191	20	0.0155
2014	191	21	0.0165
2014	191	22	0.016
2014	191	23	0.018
2014	192	0	0.02
2014	192	1	0.02
2014	192	2	0.0205
2014	192	3	0.0195
2014	192	4	0.0185
2014	192	5	0.019
2014	192	6	0.0185
2014	192	7	0.0195
2014	192	8	0.019
2014	192	9	0.017
2014	192	10	0.016
2014	192	11	0.0175
2014	192	12	0.0165
2014	192	13	0.015
2014	192	14	0.012
2014	192	15	0.017
2014	192	16	0.014
2014	192	17	0.015
2014	192	18	0.014
2014	192	19	0.008
2014	192	20	0.0105
2014	192	21	0.0115
2014	192	22	0.0115
2014	192	23	0.0115
2014	193	0	0.0105
2014	193	1	0.01
2014	193	2	0.01
2014	193	3	0.01
2014	193	4	0.0105
2014	193	5	0.012
2014	193	6	0.012
2014	193	7	0.01
2014	193	8	0.0105
2014	193	9	0.01
2014	193	10	0.0105
2014	193	11	0.01
2014	193	12	0.0095
2014	193	13	0.014
2014	193	14	0.0135
2014	193	15	0.0115
2014	193	16	0.0115
2014	193	17	0.012
2014	193	18	0.009
2014	193	19	0.01
2014	193	20	0.013
2014	193	21	0.0155
2014	193	22	0.0155
2014	193	23	0.0115
2014	194	0	0.013
2014	194	1	0.01
2014	194	2	0.0115
2014	194	3	0.0105
2014	194	4	0.012
2014	194	5	0.0115
2014	194	6	0.0125
2014	194	7	0.0145
2014	194	8	0.0115
2014	194	9	0.013
2014	194	10	0.018
2014	194	11	0.0115
2014	194	12	0.0185
2014	194	13	0.0175
2014	194	14	0.011
2014	194	15	0.0135
2014	194	16	0.012
2014	194	17	0.012
2014	194	18	0.0125
2014	194	19	0.0145
2014	194	20	0.0125
2014	194	21	0.0115
2014	194	22	0.0125
2014	194	23	0.013
2014	195	0	0.0205
2014	195	1	0.015
2014	195	2	0.0175
2014	195	3	0.0145
2014	195	4	0.0135
2014	195	5	0.014
2014	195	6	0.014
2014	195	7	0.016
2014	195	8	0.016
2014	195	9	0.0155
2014	195	10	0.012
2014	195	11	0.0165
2014	195	12	0.011
2014	195	13	0.0145
2014	195	14	0.015
2014	195	15	0.014
2014	195	16	0.023
2014	195	17	0.0145
2014	195	18	0.0135
2014	195	19	0.0135
2014	195	20	0.013
2014	195	21	0.0135
2014	195	22	0.0155
2014	195	23	0.0125
2014	196	0	0.0125
2014	196	1	0.013
2014	196	2	0.011
2014	196	3	0.013
2014	196	4	0.0125
2014	196	5	0.0165
2014	196	6	0.0115
2014	196	7	0.0125
2014	196	8	-0.989
2014	196	9	0.012
2014	196	10	0.0145
2014	196	11	0.0095
2014	196	12	0.015
2014	196	13	0.0095
2014	196	14	0.0105
2014	196	15	0.0155
2014	196	16	0.013
2014	196	17	0.0175
2014	196	18	0.0095
2014	196	19	0.0065
2014	196	20	0.01
2014	196	21	0.0105
2014	196	22	0.0115
2014	196	23	0.011
2014	197	0	0.011
2014	197	1	0.0115
2014	197	2	0.013
2014	197	3	0.0105
2014	197	4	0.01
2014	197	5	0.01
2014	197	6	0.0055
2014	197	7	0.0095
2014	197	8	0.0105
2014	197	9	0.0135
2014	197	10	0.006
2014	197	11	0.006
2014	197	12	0.0065
2014	197	13	0.0095
2014	197	14	0.012
2014	197	15	0.011
2014	197	16	0.01
2014	197	17	0.0125
2014	197	18	0.01
2014	197	19	0.0085
2014	197	20	0.0105
2014	197	21	0.0115
2014	197	22	0.0115
2014	197	23	0.0125
