     85,        -1.6472,        -1.0484,        -1.0000,        -0.5659,        -0.0952,         0.3756,         1.0788,         2.0026,         2.8981,         3.7534,         4.5573
     86,        -1.6331,        -1.0503,        -1.0000,        -0.5641,        -0.0951,         0.3740,         1.0747,         1.9952,         2.8876,         3.7399,         4.5411
     87,        -1.6184,        -1.0518,        -1.0000,        -0.5622,        -0.0949,         0.3724,         1.0706,         1.9878,         2.8771,         3.7265,         4.5249
     88,        -1.5995,        -1.0510,        -1.0000,        -0.5603,        -0.0948,         0.3709,         1.0665,         1.9805,         2.8666,         3.7132,         4.5088
     89,        -1.5760,        -1.0454,        -1.0000,        -0.5583,        -0.0946,         0.3694,         1.0625,         1.9732,         2.8563,         3.6998,         4.4928
     90,        -1.5454,        -1.0338,        -1.0000,        -0.5562,        -0.0943,         0.3679,         1.0585,         1.9660,         2.8459,         3.6866,         4.4768
     91,        -1.5148,        -1.0318,        -1.0000,        -0.5539,        -0.0939,         0.3665,         1.0545,         1.9588,         2.8356,         3.6734,         4.4609
     92,        -1.4935,        -1.0544,        -1.0000,        -0.5515,        -0.0934,         0.3651,         1.0506,         1.9516,         2.8254,         3.6602,         4.4450
     93,        -1.4401,        -1.0260,        -1.0000,        -0.5493,        -0.0930,         0.3638,         1.0467,         1.9445,         2.8152,         3.6471,         4.4292
     94,        -1.4081,        -1.0466,        -0.9905,        -0.5461,        -0.0923,         0.3626,         1.0429,         1.9374,         2.8050,         3.6340,         4.4134
     95,        -1.3480,        -1.0000,        -0.8927,        -0.5106,        -0.0831,         0.3631,         1.0393,         1.9304,         2.7949,         3.6210,         4.3977
     96,        -1.3084,        -1.0000,        -0.8737,        -0.4769,        -0.0621,         0.3706,         1.0372,         1.9236,         2.7849,         3.6081,         4.3820
     97,        -1.2597,        -1.0000,        -0.8690,        -0.4620,        -0.0466,         0.3805,         1.0375,         1.9173,         2.7749,         3.5952,         4.3664
     98,        -1.1597,        -1.0000,        -0.8665,        -0.4536,        -0.0364,         0.3887,         1.0390,         1.9119,         2.7653,         3.5823,         4.3508
     99,        -0.0938,        -1.0000,        -0.8569,        -0.4469,        -0.0292,         0.3949,         1.0407,         1.9070,         2.7559,         3.5697,         4.3354
    100,         1.9989,        -1.0000,        -0.8283,        -0.4319,        -0.0207,         0.4003,         1.0422,         1.9026,         2.7468,         3.5571,         4.3199
    101,         3.1901,        -1.0000,        -0.8123,        -0.4173,        -0.0102,         0.4066,         1.0437,         1.8985,         2.7380,         3.5447,         4.3045
    102,         3.2741,        -1.0000,        -0.7978,        -0.4047,        -0.0003,         0.4133,         1.0455,         1.8946,         2.7295,         3.5325,         4.2892
    103,         1.7064,        -1.0000,        -0.7798,        -0.3918,         0.0094,         0.4199,         1.0474,         1.8910,         2.7213,         3.5204,         4.2740
    104,        -0.0851,        -1.0000,        -0.7664,        -0.3789,         0.0193,         0.4266,         1.0496,         1.8876,         2.7132,         3.5085,         4.2588
    105,        -0.6038,        -1.0000,        -0.7571,        -0.3687,         0.0283,         0.4332,         1.0519,         1.8844,         2.7054,         3.4968,         4.2437
    106,        -0.7460,        -1.0000,        -0.7496,        -0.3604,         0.0360,         0.4393,         1.0542,         1.8815,         2.6977,         3.4852,         4.2287
    107,        -0.6804,        -1.0000,        -0.7432,        -0.3533,         0.0427,         0.4446,         1.0563,         1.8786,         2.6902,         3.4737,         4.2137
    108,        -0.8396,        -1.0000,        -0.7387,        -0.3475,         0.0484,         0.4493,         1.0582,         1.8758,         2.6829,         3.4623,         4.1988
    109,        -1.0180,        -1.0000,        -0.7354,        -0.3430,         0.0531,         0.4533,         1.0598,         1.8731,         2.6757,         3.4511,         4.1840
    110,        -0.9089,        -1.0000,        -0.7326,        -0.3394,         0.0570,         0.4565,         1.0610,         1.8702,         2.6686,         3.4400,         4.1692
    111,        -0.8690,        -1.0000,        -0.7300,        -0.3363,         0.0601,         0.4591,         1.0618,         1.8673,         2.6615,         3.4290,         4.1545
    112,        -0.2514,        -1.0000,        -0.7223,        -0.3329,         0.0628,         0.4612,         1.0622,         1.8643,         2.6545,         3.4180,         4.1399
    113,        -0.2562,        -0.5393,        -0.6010,        -0.3075,         0.0694,         0.4636,         1.0624,         1.8611,         2.6475,         3.4071,         4.1254
    114,         4.2461,         0.6238,        -0.1438,        -0.1425,         0.1220,         0.4775,         1.0636,         1.8579,         2.6405,         3.3963,         4.1109
    115,         7.2057,         2.3549,         0.8230,         0.2886,         0.2906,         0.5349,         1.0734,         1.8555,         2.6335,         3.3855,         4.0966
    116,         6.1079,         3.3243,         1.8344,         0.9253,         0.6160,         0.6762,         1.1072,         1.8570,         2.6271,         3.3748,         4.0822
    117,         2.0887,         2.5391,         2.0693,         1.4006,         0.9921,         0.8973,         1.1798,         1.8678,         2.6223,         3.3644,         4.0680
    118,         5.1563,         2.6007,         1.9189,         1.5272,         1.2401,         1.1197,         1.2862,         1.8923,         2.6211,         3.3547,         4.0538
    119,         6.3694,         3.0979,         2.1982,         1.7022,         1.4133,         1.2938,         1.4022,         1.9304,         2.6251,         3.3464,         4.0397
    120,         6.4639,         4.2327,         2.9228,         2.0620,         1.6286,         1.4571,         1.5164,         1.9780,         2.6348,         3.3401,         4.0258
    121,         1.3603,         3.1441,         2.9761,         2.3805,         1.9039,         1.6519,         1.6358,         2.0324,         2.6501,         3.3361,         4.0120
    122,         2.3917,         2.2130,         2.3798,         2.3004,         2.0469,         1.8325,         1.7638,         2.0938,         2.6705,         3.3347,         3.9985
    123,         4.9375,         2.8444,         2.3678,         2.2024,         2.0612,         1.9364,         1.8813,         2.1603,         2.6957,         3.3358,         3.9852
    124,         6.3013,         3.6079,         2.7707,         2.3416,         2.1220,         2.0075,         1.9770,         2.2268,         2.7248,         3.3394,         3.9723
    125,         6.6309,         4.5623,         3.4050,         2.6611,         2.2801,         2.1050,         2.0620,         2.2905,         2.7563,         3.3452,         3.9597
    126,         7.6901,         4.5112,         3.5568,         2.9300,         2.4974,         2.2489,         2.1533,         2.3525,         2.7891,         3.3526,         3.9474
    127,         9.7927,         5.7943,         4.1970,         3.2482,         2.7070,         2.4067,         2.2563,         2.4160,         2.8230,         3.3614,         3.9356
    128,        10.0715,         6.3381,         4.7776,         3.6854,         2.9933,         2.5948,         2.3709,         2.4828,         2.8582,         3.3713,         3.9242
    129,         9.6201,         6.8066,         5.2926,         4.1064,         3.3082,         2.8178,         2.5029,         2.5549,         2.8954,         3.3823,         3.9133
    130,        11.1109,         7.0934,         5.5722,         4.4463,         3.6161,         3.0586,         2.6525,         2.6344,         2.9353,         3.3945,         3.9028
    131,        13.1187,         7.9850,         6.0703,         4.7953,         3.9039,         3.2971,         2.8140,         2.7220,         2.9786,         3.4081,         3.8927
    132,         9.1864,         7.9633,         6.5918,         5.2339,         4.2283,         3.5448,         2.9835,         2.8169,         3.0260,         3.4235,         3.8832
    133,         6.8177,         6.9587,         6.3792,         5.4266,         4.5132,         3.8016,         3.1628,         2.9190,         3.0775,         3.4408,         3.8741
    134,         7.9836,         6.5679,         6.0239,         5.3753,         4.6549,         4.0092,         3.3421,         3.0273,         3.1333,         3.4602,         3.8657
    135,         8.7010,         6.8691,         6.0290,         5.3510,         4.7192,         4.1493,         3.5035,         3.1381,         3.1930,         3.4819,         3.8577
    136,         9.2179,         6.9459,         6.1042,         5.4145,         4.7969,         4.2593,         3.6418,         3.2467,         3.2555,         3.5057,         3.8505
    137,         9.8558,         7.4444,         6.3681,         5.5465,         4.8968,         4.3651,         3.7638,         3.3501,         3.3192,         3.5313,         3.8438
    138,        10.4449,         7.5887,         6.5484,         5.7166,         5.0329,         4.4824,         3.8779,         3.4482,         3.3828,         3.5582,         3.8378
    139,        13.8548,         8.9629,         7.1109,         5.9686,         5.1920,         4.6113,         3.9908,         3.5421,         3.4455,         3.5859,         3.8325
    140,        14.5632,         9.7330,         7.7809,         6.4012,         5.4471,         4.7750,         4.1084,         3.6338,         3.5073,         3.6139,         3.8278
    141,        13.2432,        10.2063,         8.3970,         6.8727,         5.7675,         4.9884,         4.2417,         3.7261,         3.5682,         3.6421,         3.8238
    142,        13.8240,        10.1156,         8.5294,         7.1881,         6.0813,         5.2333,         4.3956,         3.8226,         3.6293,         3.6705,         3.8204
    143,        12.6445,        10.3225,         8.8303,         7.4599,         6.3416,         5.4676,         4.5631,         3.9254,         3.6917,         3.6993,         3.8177
    144,         9.4643,         9.3501,         8.6735,         7.6144,         6.5684,         5.6879,         4.7345,         4.0340,         3.7562,         3.7288,         3.8156
    145,        10.0937,         8.7407,         8.2180,         7.5125,         6.6721,         5.8646,         4.9013,         4.1464,         3.8231,         3.7593,         3.8142
    146,         9.7400,         8.7537,         8.1360,         7.4338,         6.6936,         5.9738,         5.0483,         4.2590,         3.8921,         3.7911,         3.8134
    147,         8.4920,         8.3453,         7.9897,         7.3874,         6.7129,         6.0492,         5.1703,         4.3671,         3.9622,         3.8240,         3.8133
    148,        10.7792,         8.7006,         7.9317,         7.3211,         6.7118,         6.1039,         5.2717,         4.4679,         4.0317,         3.8578,         3.8138
    149,        12.2392,         9.1357,         8.1114,         7.3755,         6.7377,         6.1491,         5.3562,         4.5603,         4.0995,         3.8920,         3.8150
    150,        12.3503,         9.7376,         8.5264,         7.5672,         6.8265,         6.2113,         5.4322,         4.6446,         4.1646,         3.9262,         3.8169
    151,        14.1999,        10.6435,         8.9697,         7.8171,         6.9768,         6.3085,         5.5106,         4.7230,         4.2265,         3.9598,         3.8194
    152,        10.9797,         9.9426,         9.0841,         8.0737,         7.1732,         6.4406,         5.5995,         4.7987,         4.2856,         3.9925,         3.8225
    153,        11.3453,         9.5124,         8.8512,         8.0922,         7.2988,         6.5757,         5.7001,         4.8749,         4.3425,         4.0244,         3.8262
    154,        16.5538,        11.0551,         9.2384,         8.1769,         7.3724,         6.6763,         5.8001,         4.9521,         4.3983,         4.0556,         3.8305
    155,        14.4718,        11.5747,         9.8821,         8.5389,         7.5526,         6.7893,         5.8954,         5.0289,         4.4534,         4.0863,         3.8353
    156,        14.2737,        11.2326,         9.9737,         8.8007,         7.7805,         6.9483,         5.9994,         5.1057,         4.5079,         4.1166,         3.8406
    157,        19.4017,        12.8187,        10.5037,         9.0460,         7.9723,         7.1118,         6.1153,         5.1848,         4.5621,         4.1468,         3.8464
    158,        18.4391,        13.6716,        11.3369,         9.5493,         8.2596,         7.2975,         6.2394,         5.2673,         4.6169,         4.1771,         3.8527
    159,        13.1077,        12.8979,        11.6142,         9.9864,         8.6071,         7.5357,         6.3814,         5.3545,         4.6728,         4.2076,         3.8595
    160,        12.4692,        11.5664,        10.9905,         9.9890,         8.8310,         7.7728,         6.5423,         5.4489,         4.7308,         4.2387,         3.8668
    161,        12.1531,        11.2801,        10.6744,         9.8388,         8.8783,         7.9271,         6.6996,         5.5500,         4.7916,         4.2708,         3.8745
    162,        12.7459,        11.2772,        10.5130,         9.7259,         8.8739,         8.0124,         6.8323,         5.6521,         4.8551,         4.3041,         3.8828
    163,        13.0809,        11.1996,        10.4354,         9.6717,         8.8692,         8.0649,         6.9382,         5.7499,         4.9202,         4.3387,         3.8915
    164,        13.6645,        11.4669,        10.5277,         9.6817,         8.8799,         8.1068,         7.0240,         5.8403,         4.9850,         4.3744,         3.9008
    165,        16.8579,        12.4443,        10.8479,         9.7888,         8.9307,         8.1556,         7.0977,         5.9228,         5.0483,         4.4105,         3.9106
    166,        13.2786,        12.3841,        11.2670,        10.0634,         9.0670,         8.2340,         7.1692,         5.9989,         5.1093,         4.4466,         3.9210
    167,        14.2087,        12.0390,        11.0846,        10.1370,         9.2003,         8.3447,         7.2494,         6.0715,         5.1677,         4.4823,         3.9318
    168,        15.1483,        12.2261,        11.1172,        10.1667,         9.2712,         8.4377,         7.3345,         6.1433,         5.2242,         4.5175,         3.9432
    169,        14.9388,        12.6892,        11.4177,        10.3025,         9.3560,         8.5185,         7.4163,         6.2142,         5.2794,         4.5520,         3.9550
    170,        14.4747,        12.4866,        11.4534,        10.4258,         9.4705,         8.6120,         7.4971,         6.2837,         5.3333,         4.5860,         3.9673
    171,        13.9291,        12.3519,        11.4395,        10.4826,         9.5585,         8.7047,         7.5794,         6.3525,         5.3862,         4.6196,         3.9800
    172,        13.6426,        12.1975,        11.3920,        10.5031,         9.6199,         8.7845,         7.6598,         6.4205,         5.4382,         4.6527,         3.9931
    173,        13.3455,        12.1617,        11.3641,        10.5094,         9.6617,         8.8494,         7.7349,         6.4872,         5.4895,         4.6857,         4.0066
    174,        12.3085,        11.6753,        11.1630,        10.4668,         9.6849,         8.9016,         7.8029,         6.5516,         5.5399,         4.7183,         4.0205
